stars;acc;pp
0.95;0.08;[[3.7834806]]
0.96;0.08;[[3.8707986]]
0.97;0.08;[[3.958116]]
0.98;0.08;[[4.045439]]
0.99;0.08;[[4.1327534]]
0.01;0.09;[[3.5290165]]
0.02;0.09;[[3.4290428]]
0.03;0.09;[[3.3290367]]
0.04;0.09;[[3.2290287]]
0.05;0.09;[[3.1290836]]
0.06;0.09;[[3.0441105]]
0.07;0.09;[[2.9805188]]
0.08;0.09;[[2.9169533]]
0.09;0.09;[[2.8535347]]
0.1;0.09;[[2.7901366]]
0.11;0.09;[[2.7267454]]
0.12;0.09;[[2.6633584]]
0.13;0.09;[[2.5999706]]
0.14;0.09;[[2.5365663]]
0.15;0.09;[[2.4731784]]
0.16;0.09;[[2.409783]]
0.17;0.09;[[2.3463888]]
0.18;0.09;[[2.2830076]]
0.19;0.09;[[2.219602]]
0.2;0.09;[[2.2104576]]
0.21;0.09;[[2.2465525]]
0.22;0.09;[[2.2826462]]
0.23;0.09;[[2.318742]]
0.24;0.09;[[2.3548348]]
0.25;0.09;[[2.390931]]
0.26;0.09;[[2.4270236]]
0.27;0.09;[[2.4631143]]
0.28;0.09;[[2.4992146]]
0.29;0.09;[[2.535308]]
0.3;0.09;[[2.5714028]]
0.31;0.09;[[2.607498]]
0.32;0.09;[[2.6435876]]
0.33;0.09;[[2.6796901]]
0.34;0.09;[[2.7157824]]
0.35;0.09;[[2.751873]]
0.36;0.09;[[2.7917745]]
0.37;0.09;[[2.855898]]
0.38;0.09;[[2.9200063]]
0.39;0.09;[[2.9841287]]
0.4;0.09;[[3.0482397]]
0.41;0.09;[[3.112361]]
0.42;0.09;[[3.176478]]
0.43;0.09;[[3.2405906]]
0.44;0.09;[[3.3047104]]
0.45;0.09;[[3.368826]]
0.46;0.09;[[3.3928266]]
0.47;0.09;[[3.389372]]
0.48;0.09;[[3.3859355]]
0.49;0.09;[[3.3824883]]
0.5;0.09;[[3.379041]]
0.51;0.09;[[3.375595]]
0.52;0.09;[[3.372149]]
0.53;0.09;[[3.368702]]
0.54;0.09;[[3.3652644]]
0.55;0.09;[[3.361815]]
0.56;0.09;[[3.3583746]]
0.57;0.09;[[3.3549235]]
0.58;0.09;[[3.3514793]]
0.59;0.09;[[3.3480322]]
0.6;0.09;[[3.3445902]]
0.61;0.09;[[3.34114]]
0.62;0.09;[[3.3376956]]
0.63;0.09;[[3.3342533]]
0.64;0.09;[[3.3308048]]
0.65;0.09;[[3.328185]]
0.66;0.09;[[3.3282566]]
0.67;0.09;[[3.3283281]]
0.68;0.09;[[3.3283954]]
0.69;0.09;[[3.3284721]]
0.7;0.09;[[3.328542]]
0.71;0.09;[[3.3286135]]
0.72;0.09;[[3.328683]]
0.73;0.09;[[3.328755]]
0.74;0.09;[[3.3288314]]
0.75;0.09;[[3.3289037]]
0.76;0.09;[[3.3289733]]
0.77;0.09;[[3.329046]]
0.78;0.09;[[3.329116]]
0.79;0.09;[[3.3291886]]
0.8;0.09;[[3.3292596]]
0.81;0.09;[[3.3293345]]
0.82;0.09;[[3.329402]]
0.83;0.09;[[3.3294737]]
0.84;0.09;[[3.3295484]]
0.85;0.09;[[3.3296182]]
0.86;0.09;[[3.3296902]]
0.87;0.09;[[3.3297594]]
0.88;0.09;[[3.329837]]
0.89;0.09;[[3.3299038]]
0.9;0.09;[[3.3299818]]
0.91;0.09;[[3.3300476]]
0.92;0.09;[[3.3432665]]
0.93;0.09;[[3.4305816]]
0.94;0.09;[[3.5179043]]
0.95;0.09;[[3.6052194]]
0.96;0.09;[[3.6925385]]
0.97;0.09;[[3.7798653]]
0.98;0.09;[[3.8671775]]
0.99;0.09;[[3.9545026]]
0.01;0.1;[[3.7318285]]
0.02;0.1;[[3.6318767]]
0.03;0.1;[[3.531853]]
0.04;0.1;[[3.4318438]]
0.05;0.1;[[3.3318167]]
0.06;0.1;[[3.2319882]]
0.07;0.1;[[3.1325486]]
0.08;0.1;[[3.0465274]]
0.09;0.1;[[2.9829504]]
0.1;0.1;[[2.9195588]]
0.11;0.1;[[2.8561516]]
0.12;0.1;[[2.7927666]]
0.13;0.1;[[2.7293694]]
0.14;0.1;[[2.6659703]]
0.15;0.1;[[2.602581]]
0.16;0.1;[[2.5391972]]
0.17;0.1;[[2.475805]]
0.18;0.1;[[2.4124105]]
0.19;0.1;[[2.3490155]]
0.2;0.1;[[2.2856276]]
0.21;0.1;[[2.2222292]]
0.22;0.1;[[2.208963]]
0.23;0.1;[[2.2450538]]
0.24;0.1;[[2.2811475]]
0.25;0.1;[[2.3172486]]
0.26;0.1;[[2.3533387]]
0.27;0.1;[[2.3894334]]
0.28;0.1;[[2.4255283]]
0.29;0.1;[[2.461622]]
0.3;0.1;[[2.497723]]
0.31;0.1;[[2.5338132]]
0.32;0.1;[[2.5699105]]
0.33;0.1;[[2.6060019]]
0.34;0.1;[[2.6420975]]
0.35;0.1;[[2.6781921]]
0.36;0.1;[[2.714285]]
0.37;0.1;[[2.750381]]
0.38;0.1;[[2.7891245]]
0.39;0.1;[[2.8532364]]
0.4;0.1;[[2.9173536]]
0.41;0.1;[[2.9814773]]
0.42;0.1;[[3.0455873]]
0.43;0.1;[[3.1097043]]
0.44;0.1;[[3.1738188]]
0.45;0.1;[[3.2379322]]
0.46;0.1;[[3.3020537]]
0.47;0.1;[[3.3661718]]
0.48;0.1;[[3.392969]]
0.49;0.1;[[3.3895183]]
0.5;0.1;[[3.3860812]]
0.51;0.1;[[3.3826299]]
0.52;0.1;[[3.3791795]]
0.53;0.1;[[3.375741]]
0.54;0.1;[[3.3722904]]
0.55;0.1;[[3.368845]]
0.56;0.1;[[3.365399]]
0.57;0.1;[[3.3619602]]
0.58;0.1;[[3.358509]]
0.59;0.1;[[3.3550673]]
0.6;0.1;[[3.3516238]]
0.61;0.1;[[3.3481789]]
0.62;0.1;[[3.344728]]
0.63;0.1;[[3.3412914]]
0.64;0.1;[[3.337839]]
0.65;0.1;[[3.3343954]]
0.66;0.1;[[3.3309479]]
0.67;0.1;[[3.3281817]]
0.68;0.1;[[3.3282537]]
0.69;0.1;[[3.3283272]]
0.7;0.1;[[3.328395]]
0.71;0.1;[[3.3284652]]
0.72;0.1;[[3.3285422]]
0.73;0.1;[[3.3286097]]
0.74;0.1;[[3.3286848]]
0.75;0.1;[[3.3287513]]
0.76;0.1;[[3.3288286]]
0.77;0.1;[[3.328896]]
0.78;0.1;[[3.32897]]
0.79;0.1;[[3.3290427]]
0.8;0.1;[[3.3291163]]
0.81;0.1;[[3.329181]]
0.82;0.1;[[3.3292563]]
0.83;0.1;[[3.3293283]]
0.84;0.1;[[3.3293982]]
0.85;0.1;[[3.3294747]]
0.86;0.1;[[3.329539]]
0.87;0.1;[[3.3296177]]
0.88;0.1;[[3.3296862]]
0.89;0.1;[[3.3297598]]
0.9;0.1;[[3.3298259]]
0.91;0.1;[[3.3299055]]
0.92;0.1;[[3.3299694]]
0.93;0.1;[[3.330049]]
0.94;0.1;[[3.339654]]
0.95;0.1;[[3.4269638]]
0.96;0.1;[[3.5142875]]
0.97;0.1;[[3.601604]]
0.98;0.1;[[3.688928]]
0.99;0.1;[[3.7762437]]
0.01;0.11;[[3.9346752]]
0.02;0.11;[[3.8347104]]
0.03;0.11;[[3.734686]]
0.04;0.11;[[3.634657]]
0.05;0.11;[[3.534664]]
0.06;0.11;[[3.43471]]
0.07;0.11;[[3.3349473]]
0.08;0.11;[[3.2356832]]
0.09;0.11;[[3.136461]]
0.1;0.11;[[3.0489597]]
0.11;0.11;[[2.9855723]]
0.12;0.11;[[2.9221754]]
0.13;0.11;[[2.8587828]]
0.14;0.11;[[2.7953806]]
0.15;0.11;[[2.7319934]]
0.16;0.11;[[2.6686025]]
0.17;0.11;[[2.6052094]]
0.18;0.11;[[2.5418189]]
0.19;0.11;[[2.4784253]]
0.2;0.11;[[2.415033]]
0.21;0.11;[[2.3516405]]
0.22;0.11;[[2.28824]]
0.23;0.11;[[2.2248576]]
0.24;0.11;[[2.2074664]]
0.25;0.11;[[2.2435617]]
0.26;0.11;[[2.279659]]
0.27;0.11;[[2.3157535]]
0.28;0.11;[[2.351845]]
0.29;0.11;[[2.38794]]
0.3;0.11;[[2.4240339]]
0.31;0.11;[[2.4601266]]
0.32;0.11;[[2.4962223]]
0.33;0.11;[[2.5323224]]
0.34;0.11;[[2.5684068]]
0.35;0.11;[[2.60451]]
0.36;0.11;[[2.6406054]]
0.37;0.11;[[2.6766908]]
0.38;0.11;[[2.712792]]
0.39;0.11;[[2.7488842]]
0.4;0.11;[[2.7864695]]
0.41;0.11;[[2.8505788]]
0.42;0.11;[[2.914699]]
0.43;0.11;[[2.9788089]]
0.44;0.11;[[3.0429287]]
0.45;0.11;[[3.107049]]
0.46;0.11;[[3.1711593]]
0.47;0.11;[[3.235283]]
0.48;0.11;[[3.299395]]
0.49;0.11;[[3.363515]]
0.5;0.11;[[3.39311]]
0.51;0.11;[[3.389666]]
0.52;0.11;[[3.3862166]]
0.53;0.11;[[3.382773]]
0.54;0.11;[[3.3793254]]
0.55;0.11;[[3.3758843]]
0.56;0.11;[[3.3724365]]
0.57;0.11;[[3.3689945]]
0.58;0.11;[[3.3655434]]
0.59;0.11;[[3.3621035]]
0.6;0.11;[[3.3586555]]
0.61;0.11;[[3.355206]]
0.62;0.11;[[3.3517666]]
0.63;0.11;[[3.3483164]]
0.64;0.11;[[3.3448741]]
0.65;0.11;[[3.341427]]
0.66;0.11;[[3.3379848]]
0.67;0.11;[[3.3345375]]
0.68;0.11;[[3.3310921]]
0.69;0.11;[[3.3281775]]
0.7;0.11;[[3.3282518]]
0.71;0.11;[[3.3283212]]
0.72;0.11;[[3.328394]]
0.73;0.11;[[3.3284633]]
0.74;0.11;[[3.3285325]]
0.75;0.11;[[3.3286097]]
0.76;0.11;[[3.3286788]]
0.77;0.11;[[3.3287535]]
0.78;0.11;[[3.3288212]]
0.79;0.11;[[3.3288972]]
0.8;0.11;[[3.3289661]]
0.81;0.11;[[3.3290389]]
0.82;0.11;[[3.3291104]]
0.83;0.11;[[3.3291817]]
0.84;0.11;[[3.329252]]
0.85;0.11;[[3.3293283]]
0.86;0.11;[[3.3293922]]
0.87;0.11;[[3.3294685]]
0.88;0.11;[[3.32954]]
0.89;0.11;[[3.3296158]]
0.9;0.11;[[3.3296819]]
0.91;0.11;[[3.3297544]]
0.92;0.11;[[3.3298268]]
0.93;0.11;[[3.3298955]]
0.94;0.11;[[3.3299723]]
0.95;0.11;[[3.3300443]]
0.96;0.11;[[3.336028]]
0.97;0.11;[[3.4233541]]
0.98;0.11;[[3.5106692]]
0.99;0.11;[[3.597989]]
0.01;0.12;[[4.1374874]]
0.02;0.12;[[4.037505]]
0.03;0.12;[[3.9374788]]
0.04;0.12;[[3.8375084]]
0.05;0.12;[[3.7374566]]
0.06;0.12;[[3.6374521]]
0.07;0.12;[[3.5375931]]
0.08;0.12;[[3.43803]]
0.09;0.12;[[3.338815]]
0.1;0.12;[[3.2395883]]
0.11;0.12;[[3.1404128]]
0.12;0.12;[[3.0515842]]
0.13;0.12;[[2.9881926]]
0.14;0.12;[[2.924796]]
0.15;0.12;[[2.8614135]]
0.16;0.12;[[2.7980165]]
0.17;0.12;[[2.7346265]]
0.18;0.12;[[2.6712337]]
0.19;0.12;[[2.6078324]]
0.2;0.12;[[2.544446]]
0.21;0.12;[[2.4810548]]
0.22;0.12;[[2.4176617]]
0.23;0.12;[[2.3542604]]
0.24;0.12;[[2.2908783]]
0.25;0.12;[[2.227477]]
0.26;0.12;[[2.2059717]]
0.27;0.12;[[2.2420683]]
0.28;0.12;[[2.2781587]]
0.29;0.12;[[2.3142557]]
0.3;0.12;[[2.3503504]]
0.31;0.12;[[2.386446]]
0.32;0.12;[[2.4225402]]
0.33;0.12;[[2.4586298]]
0.34;0.12;[[2.4947283]]
0.35;0.12;[[2.5308263]]
0.36;0.12;[[2.5669167]]
0.37;0.12;[[2.6030154]]
0.38;0.12;[[2.6391027]]
0.39;0.12;[[2.6752024]]
0.4;0.12;[[2.7112918]]
0.41;0.12;[[2.74739]]
0.42;0.12;[[2.783814]]
0.43;0.12;[[2.847928]]
0.44;0.12;[[2.912045]]
0.45;0.12;[[2.9761539]]
0.46;0.12;[[3.040279]]
0.47;0.12;[[3.1043906]]
0.48;0.12;[[3.1685095]]
0.49;0.12;[[3.2326274]]
0.5;0.12;[[3.2967396]]
0.51;0.12;[[3.360862]]
0.52;0.12;[[3.393253]]
0.53;0.12;[[3.389802]]
0.54;0.12;[[3.386363]]
0.55;0.12;[[3.382911]]
0.56;0.12;[[3.379469]]
0.57;0.12;[[3.3760235]]
0.58;0.12;[[3.3725824]]
0.59;0.12;[[3.369129]]
0.6;0.12;[[3.3656874]]
0.61;0.12;[[3.36224]]
0.62;0.12;[[3.358801]]
0.63;0.12;[[3.355351]]
0.64;0.12;[[3.3519053]]
0.65;0.12;[[3.348462]]
0.66;0.12;[[3.3450112]]
0.67;0.12;[[3.3415694]]
0.68;0.12;[[3.3381245]]
0.69;0.12;[[3.3346808]]
0.7;0.12;[[3.3312335]]
0.71;0.12;[[3.3281772]]
0.72;0.12;[[3.3282442]]
0.73;0.12;[[3.3283184]]
0.74;0.12;[[3.3283877]]
0.75;0.12;[[3.3284626]]
0.76;0.12;[[3.328532]]
0.77;0.12;[[3.3286068]]
0.78;0.12;[[3.328672]]
0.79;0.12;[[3.3287497]]
0.8;0.12;[[3.3288212]]
0.81;0.12;[[3.3288953]]
0.82;0.12;[[3.3289633]]
0.83;0.12;[[3.3290334]]
0.84;0.12;[[3.3291109]]
0.85;0.12;[[3.3291764]]
0.86;0.12;[[3.3292499]]
0.87;0.12;[[3.3293183]]
0.88;0.12;[[3.3293958]]
0.89;0.12;[[3.3294654]]
0.9;0.12;[[3.329541]]
0.91;0.12;[[3.3296075]]
0.92;0.12;[[3.329682]]
0.93;0.12;[[3.3297544]]
0.94;0.12;[[3.3298218]]
0.95;0.12;[[3.329897]]
0.96;0.12;[[3.3299649]]
0.97;0.12;[[3.330038]]
0.98;0.12;[[3.3324146]]
0.99;0.12;[[3.419733]]
0.01;0.13;[[4.3402805]]
0.02;0.13;[[4.24032]]
0.03;0.13;[[4.1403465]]
0.04;0.13;[[4.0403113]]
0.05;0.13;[[3.9403207]]
0.06;0.13;[[3.840289]]
0.07;0.13;[[3.7403402]]
0.08;0.13;[[3.6404889]]
0.09;0.13;[[3.5411515]]
0.1;0.13;[[3.4419284]]
0.11;0.13;[[3.34272]]
0.12;0.13;[[3.2435498]]
0.13;0.13;[[3.144531]]
0.14;0.13;[[3.0542176]]
0.15;0.13;[[2.9908133]]
0.16;0.13;[[2.927433]]
0.17;0.13;[[2.8640304]]
0.18;0.13;[[2.8006449]]
0.19;0.13;[[2.7372522]]
0.2;0.13;[[2.6738575]]
0.21;0.13;[[2.6104605]]
0.22;0.13;[[2.5470695]]
0.23;0.13;[[2.48368]]
0.24;0.13;[[2.4202867]]
0.25;0.13;[[2.356891]]
0.26;0.13;[[2.2934964]]
0.27;0.13;[[2.2301023]]
0.28;0.13;[[2.2044804]]
0.29;0.13;[[2.2405744]]
0.3;0.13;[[2.2766607]]
0.31;0.13;[[2.3127599]]
0.32;0.13;[[2.348854]]
0.33;0.13;[[2.3849473]]
0.34;0.13;[[2.4210486]]
0.35;0.13;[[2.457139]]
0.36;0.13;[[2.4932308]]
0.37;0.13;[[2.5293255]]
0.38;0.13;[[2.5654223]]
0.39;0.13;[[2.6015131]]
0.4;0.13;[[2.6376085]]
0.41;0.13;[[2.67371]]
0.42;0.13;[[2.7097983]]
0.43;0.13;[[2.7458968]]
0.44;0.13;[[2.7819893]]
0.45;0.13;[[2.845275]]
0.46;0.13;[[2.9093845]]
0.47;0.13;[[2.9735074]]
0.48;0.13;[[3.0376184]]
0.49;0.13;[[3.10173]]
0.5;0.13;[[3.1658535]]
0.51;0.13;[[3.2299666]]
0.52;0.13;[[3.2940857]]
0.53;0.13;[[3.358203]]
0.54;0.13;[[3.3933945]]
0.55;0.13;[[3.3899484]]
0.56;0.13;[[3.3865047]]
0.57;0.13;[[3.383059]]
0.58;0.13;[[3.3796077]]
0.59;0.13;[[3.3761678]]
0.6;0.13;[[3.372717]]
0.61;0.13;[[3.369275]]
0.62;0.13;[[3.3658276]]
0.63;0.13;[[3.3623881]]
0.64;0.13;[[3.3589363]]
0.65;0.13;[[3.3554962]]
0.66;0.13;[[3.3520498]]
0.67;0.13;[[3.3486004]]
0.68;0.13;[[3.3451545]]
0.69;0.13;[[3.34171]]
0.7;0.13;[[3.338268]]
0.71;0.13;[[3.3348243]]
0.72;0.13;[[3.3313785]]
0.73;0.13;[[3.3281643]]
0.74;0.13;[[3.3282454]]
0.75;0.13;[[3.3283145]]
0.76;0.13;[[3.3283865]]
0.77;0.13;[[3.3284545]]
0.78;0.13;[[3.3285298]]
0.79;0.13;[[3.3285997]]
0.8;0.13;[[3.328677]]
0.81;0.13;[[3.328744]]
0.82;0.13;[[3.3288164]]
0.83;0.13;[[3.3288875]]
0.84;0.13;[[3.328962]]
0.85;0.13;[[3.3290343]]
0.86;0.13;[[3.329104]]
0.87;0.13;[[3.3291757]]
0.88;0.13;[[3.3292432]]
0.89;0.13;[[3.3293188]]
0.9;0.13;[[3.329389]]
0.91;0.13;[[3.3294604]]
0.92;0.13;[[3.3295305]]
0.93;0.13;[[3.3296065]]
0.94;0.13;[[3.3296757]]
0.95;0.13;[[3.3297482]]
0.96;0.13;[[3.3298182]]
0.97;0.13;[[3.3298962]]
0.98;0.13;[[3.3299632]]
0.99;0.13;[[3.3300366]]
0.01;0.14;[[4.5431213]]
0.02;0.14;[[4.4431405]]
0.03;0.14;[[4.343139]]
0.04;0.14;[[4.2431383]]
0.05;0.14;[[4.143117]]
0.06;0.14;[[4.0431]]
0.07;0.14;[[3.943082]]
0.08;0.14;[[3.8432195]]
0.09;0.14;[[3.743562]]
0.1;0.14;[[3.6442683]]
0.11;0.14;[[3.5450623]]
0.12;0.14;[[3.4458427]]
0.13;0.14;[[3.3466969]]
0.14;0.14;[[3.2476728]]
0.15;0.14;[[3.148632]]
0.16;0.14;[[3.0568287]]
0.17;0.14;[[2.9934452]]
0.18;0.14;[[2.9300456]]
0.19;0.14;[[2.8666651]]
0.2;0.14;[[2.803269]]
0.21;0.14;[[2.7398758]]
0.22;0.14;[[2.676487]]
0.23;0.14;[[2.6130958]]
0.24;0.14;[[2.549691]]
0.25;0.14;[[2.486304]]
0.26;0.14;[[2.4229095]]
0.27;0.14;[[2.359519]]
0.28;0.14;[[2.2961242]]
0.29;0.14;[[2.232742]]
0.3;0.14;[[2.2029788]]
0.31;0.14;[[2.2390723]]
0.32;0.14;[[2.2751722]]
0.33;0.14;[[2.311265]]
0.34;0.14;[[2.3473635]]
0.35;0.14;[[2.3834553]]
0.36;0.14;[[2.4195504]]
0.37;0.14;[[2.4556413]]
0.38;0.14;[[2.4917336]]
0.39;0.14;[[2.527835]]
0.4;0.14;[[2.5639298]]
0.41;0.14;[[2.6000202]]
0.42;0.14;[[2.636122]]
0.43;0.14;[[2.6722069]]
0.44;0.14;[[2.708307]]
0.45;0.14;[[2.7443957]]
0.46;0.14;[[2.7804887]]
0.47;0.14;[[2.8426144]]
0.48;0.14;[[2.9067366]]
0.49;0.14;[[2.9708476]]
0.5;0.14;[[3.0349631]]
0.51;0.14;[[3.0990849]]
0.52;0.14;[[3.163196]]
0.53;0.14;[[3.2273097]]
0.54;0.14;[[3.2914238]]
0.55;0.14;[[3.3555465]]
0.56;0.14;[[3.3935297]]
0.57;0.14;[[3.3900938]]
0.58;0.14;[[3.3866434]]
0.59;0.14;[[3.3832045]]
0.6;0.14;[[3.3797588]]
0.61;0.14;[[3.3763103]]
0.62;0.14;[[3.3728657]]
0.63;0.14;[[3.3694193]]
0.64;0.14;[[3.3659716]]
0.65;0.14;[[3.3625257]]
0.66;0.14;[[3.3590827]]
0.67;0.14;[[3.3556378]]
0.68;0.14;[[3.3521953]]
0.69;0.14;[[3.348741]]
0.7;0.14;[[3.3453043]]
0.71;0.14;[[3.3418508]]
0.72;0.14;[[3.3384109]]
0.73;0.14;[[3.334964]]
0.74;0.14;[[3.3315225]]
0.75;0.14;[[3.328166]]
0.76;0.14;[[3.3282392]]
0.77;0.14;[[3.328311]]
0.78;0.14;[[3.3283818]]
0.79;0.14;[[3.3284545]]
0.8;0.14;[[3.3285224]]
0.81;0.14;[[3.3286002]]
0.82;0.14;[[3.3286674]]
0.83;0.14;[[3.3287385]]
0.84;0.14;[[3.3288102]]
0.85;0.14;[[3.328886]]
0.86;0.14;[[3.3289554]]
0.87;0.14;[[3.3290298]]
0.88;0.14;[[3.3290987]]
0.89;0.14;[[3.329173]]
0.9;0.14;[[3.329245]]
0.91;0.14;[[3.3293157]]
0.92;0.14;[[3.3293853]]
0.93;0.14;[[3.3294606]]
0.94;0.14;[[3.3295329]]
0.95;0.14;[[3.3295996]]
0.96;0.14;[[3.3296745]]
0.97;0.14;[[3.3297427]]
0.98;0.14;[[3.3298202]]
0.99;0.14;[[3.3298872]]
0.01;0.15;[[4.7459393]]
0.02;0.15;[[4.6459675]]
0.03;0.15;[[4.545987]]
0.04;0.15;[[4.445952]]
0.05;0.15;[[4.3459535]]
0.06;0.15;[[4.245933]]
0.07;0.15;[[4.1459274]]
0.08;0.15;[[4.0459647]]
0.09;0.15;[[3.9461253]]
0.1;0.15;[[3.846609]]
0.11;0.15;[[3.747398]]
0.12;0.15;[[3.648179]]
0.13;0.15;[[3.5489607]]
0.14;0.15;[[3.4498408]]
0.15;0.15;[[3.3508177]]
0.16;0.15;[[3.2517705]]
0.17;0.15;[[3.1527405]]
0.18;0.15;[[3.0594604]]
0.19;0.15;[[2.996078]]
0.2;0.15;[[2.9326797]]
0.21;0.15;[[2.8692942]]
0.22;0.15;[[2.8058949]]
0.23;0.15;[[2.7425077]]
0.24;0.15;[[2.6791136]]
0.25;0.15;[[2.6157105]]
0.26;0.15;[[2.5523276]]
0.27;0.15;[[2.4889336]]
0.28;0.15;[[2.4255404]]
0.29;0.15;[[2.3621466]]
0.3;0.15;[[2.2987638]]
0.31;0.15;[[2.235355]]
0.32;0.15;[[2.2014906]]
0.33;0.15;[[2.2375822]]
0.34;0.15;[[2.273679]]
0.35;0.15;[[2.3097677]]
0.36;0.15;[[2.3458674]]
0.37;0.15;[[2.3819585]]
0.38;0.15;[[2.4180517]]
0.39;0.15;[[2.4541442]]
0.4;0.15;[[2.4902465]]
0.41;0.15;[[2.5263362]]
0.42;0.15;[[2.5624313]]
0.43;0.15;[[2.5985293]]
0.44;0.15;[[2.6346173]]
0.45;0.15;[[2.6707153]]
0.46;0.15;[[2.7068098]]
0.47;0.15;[[2.7429042]]
0.48;0.15;[[2.7790043]]
0.49;0.15;[[2.839961]]
0.5;0.15;[[2.9040737]]
0.51;0.15;[[2.9681926]]
0.52;0.15;[[3.0323064]]
0.53;0.15;[[3.0964189]]
0.54;0.15;[[3.1605406]]
0.55;0.15;[[3.2246537]]
0.56;0.15;[[3.288772]]
0.57;0.15;[[3.352893]]
0.58;0.15;[[3.393683]]
0.59;0.15;[[3.3902326]]
0.6;0.15;[[3.3867922]]
0.61;0.15;[[3.38334]]
0.62;0.15;[[3.3798957]]
0.63;0.15;[[3.3764527]]
0.64;0.15;[[3.3730063]]
0.65;0.15;[[3.369559]]
0.66;0.15;[[3.3661203]]
0.67;0.15;[[3.3626747]]
0.68;0.15;[[3.3592222]]
0.69;0.15;[[3.3557775]]
0.7;0.15;[[3.3523355]]
0.71;0.15;[[3.3488872]]
0.72;0.15;[[3.3454435]]
0.73;0.15;[[3.3419986]]
0.74;0.15;[[3.3385537]]
0.75;0.15;[[3.3351097]]
0.76;0.15;[[3.3316596]]
0.77;0.15;[[3.3282197]]
0.78;0.15;[[3.3282347]]
0.79;0.15;[[3.3283095]]
0.8;0.15;[[3.3283799]]
0.81;0.15;[[3.328454]]
0.82;0.15;[[3.3285244]]
0.83;0.15;[[3.3285973]]
0.84;0.15;[[3.328665]]
0.85;0.15;[[3.3287373]]
0.86;0.15;[[3.328812]]
0.87;0.15;[[3.3288817]]
0.88;0.15;[[3.3289561]]
0.89;0.15;[[3.329027]]
0.9;0.15;[[3.3290973]]
0.91;0.15;[[3.3291688]]
0.92;0.15;[[3.3292398]]
0.93;0.15;[[3.3293128]]
0.94;0.15;[[3.3293834]]
0.95;0.15;[[3.3294508]]
0.96;0.15;[[3.329532]]
0.97;0.15;[[3.3295982]]
0.98;0.15;[[3.3296704]]
0.99;0.15;[[3.3297443]]
0.01;0.16;[[4.9487834]]
0.02;0.16;[[4.8487816]]
0.03;0.16;[[4.748786]]
0.04;0.16;[[4.6487646]]
0.05;0.16;[[4.5487704]]
0.06;0.16;[[4.4487524]]
0.07;0.16;[[4.3487315]]
0.08;0.16;[[4.24872]]
0.09;0.16;[[4.1488767]]
0.1;0.16;[[4.0490727]]
0.11;0.16;[[3.9497428]]
0.12;0.16;[[3.8505068]]
0.13;0.16;[[3.7512941]]
0.14;0.16;[[3.6520872]]
0.15;0.16;[[3.552972]]
0.16;0.16;[[3.4539685]]
0.17;0.16;[[3.3549109]]
0.18;0.16;[[3.255885]]
0.19;0.16;[[3.156837]]
0.2;0.16;[[3.062087]]
0.21;0.16;[[2.9986944]]
0.22;0.16;[[2.935307]]
0.23;0.16;[[2.8719132]]
0.24;0.16;[[2.80852]]
0.25;0.16;[[2.745127]]
0.26;0.16;[[2.68174]]
0.27;0.16;[[2.618349]]
0.28;0.16;[[2.5549471]]
0.29;0.16;[[2.4915633]]
0.3;0.16;[[2.4281647]]
0.31;0.16;[[2.3647757]]
0.32;0.16;[[2.3013809]]
0.33;0.16;[[2.2379873]]
0.34;0.16;[[2.1999905]]
0.35;0.16;[[2.2360878]]
0.36;0.16;[[2.2721753]]
0.37;0.16;[[2.3082733]]
0.38;0.16;[[2.3443694]]
0.39;0.16;[[2.3804612]]
0.4;0.16;[[2.416561]]
0.41;0.16;[[2.4526553]]
0.42;0.16;[[2.4887452]]
0.43;0.16;[[2.5248423]]
0.44;0.16;[[2.5609374]]
0.45;0.16;[[2.5970294]]
0.46;0.16;[[2.633126]]
0.47;0.16;[[2.6692224]]
0.48;0.16;[[2.7053123]]
0.49;0.16;[[2.7414083]]
0.5;0.16;[[2.7775016]]
0.51;0.16;[[2.8373053]]
0.52;0.16;[[2.901415]]
0.53;0.16;[[2.96554]]
0.54;0.16;[[3.029652]]
0.55;0.16;[[3.0937629]]
0.56;0.16;[[3.1578863]]
0.57;0.16;[[3.2219977]]
0.58;0.16;[[3.2861218]]
0.59;0.16;[[3.35023]]
0.6;0.16;[[3.3938212]]
0.61;0.16;[[3.3903747]]
0.62;0.16;[[3.386931]]
0.63;0.16;[[3.383483]]
0.64;0.16;[[3.3800378]]
0.65;0.16;[[3.376598]]
0.66;0.16;[[3.373147]]
0.67;0.16;[[3.3697088]]
0.68;0.16;[[3.3662567]]
0.69;0.16;[[3.362816]]
0.7;0.16;[[3.3593678]]
0.71;0.16;[[3.355927]]
0.72;0.16;[[3.3524806]]
0.73;0.16;[[3.3490334]]
0.74;0.16;[[3.3455882]]
0.75;0.16;[[3.3421435]]
0.76;0.16;[[3.338694]]
0.77;0.16;[[3.3352468]]
0.78;0.16;[[3.3318074]]
0.79;0.16;[[3.3283591]]
0.8;0.16;[[3.3282385]]
0.81;0.16;[[3.3283074]]
0.82;0.16;[[3.3283794]]
0.83;0.16;[[3.3284497]]
0.84;0.16;[[3.328523]]
0.85;0.16;[[3.3285923]]
0.86;0.16;[[3.3286662]]
0.87;0.16;[[3.328736]]
0.88;0.16;[[3.3288066]]
0.89;0.16;[[3.3288798]]
0.9;0.16;[[3.3289478]]
